workerID, gender, nativeLanguage, income, age, sentenceID, domain, utteredPrice, utteredPriceRounded, utteredType, actualPrice, actualPriceRounded, actualType, probOpinion, order, buyer, 
A3VID10OBZ6FUG, F, English, 4, 35, 8, electric kettle, 1000, 1000, round, 500, 500, round, 0.975, 1, Zach, 
A3VID10OBZ6FUG, F, English, 4, 35, 30, electric kettle, 10000, 10000, round, 9999, 10000, sharp, 0.5, 2, Robert, 
A3VID10OBZ6FUG, F, English, 4, 35, 107, watch, 4997, 5000, sharp, 52, 50, sharp, 0.25, 3, Owen, 
A3VID10OBZ6FUG, F, English, 4, 35, 4, electric kettle, 500, 500, round, 500, 500, round, 0.625, 4, Ivan, 
A3VID10OBZ6FUG, F, English, 4, 35, 131, laptop, 1000, 1000, round, 499, 500, sharp, 0.375, 5, Jake, 
A3VID10OBZ6FUG, F, English, 4, 35, 52, electric kettle, 10002, 10000, sharp, 500, 500, round, 0.35, 6, Quinn, 
A3VID10OBZ6FUG, F, English, 4, 35, 84, watch, 10000, 10000, round, 5000, 5000, round, 0.6, 7, Gary, 
A3VID10OBZ6FUG, F, English, 4, 35, 85, watch, 10000, 10000, round, 10000, 10000, round, 0.85, 8, Daniel, 
A3VID10OBZ6FUG, F, English, 4, 35, 48, electric kettle, 4999, 5000, sharp, 498, 500, sharp, 0.4, 9, Fred, 
A2Y8CPGC4IJPSK, M, English, 0, 25, 29, electric kettle, 10000, 10000, round, 4999, 5000, sharp, 1, 1, Daniel, 
A2Y8CPGC4IJPSK, M, English, 0, 25, 84, watch, 10000, 10000, round, 5000, 5000, round, 1, 2, Matt, 
A2Y8CPGC4IJPSK, M, English, 0, 25, 53, electric kettle, 10002, 10000, sharp, 1000, 1000, round, 0.725, 3, Tom, 
A2Y8CPGC4IJPSK, M, English, 0, 25, 148, laptop, 10000, 10000, round, 1001, 1000, sharp, 0.725, 4, Patrick, 
A2Y8CPGC4IJPSK, M, English, 0, 25, 64, watch, 500, 500, round, 500, 500, round, 0.75, 5, George, 
A2Y8CPGC4IJPSK, M, English, 0, 25, 36, electric kettle, 498, 500, sharp, 498, 500, sharp, 0.5, 6, Fred, 
A2Y8CPGC4IJPSK, M, English, 0, 25, 166, laptop, 5002, 5000, sharp, 5000, 5000, round, 0.5, 7, Robert, 
A2Y8CPGC4IJPSK, M, English, 0, 25, 163, laptop, 4998, 5000, sharp, 50, 50, round, 0.75, 8, Quinn, 
A2Y8CPGC4IJPSK, M, English, 0, 25, 91, watch, 53, 50, sharp, 50, 50, round, 0.5, 9, Kenneth, 
A1CA1PH52XPXPR, F, english, 6, 17, 20, electric kettle, 5000, 5000, round, 4997, 5000, sharp, 0.625, 1, Gary, 
A1CA1PH52XPXPR, F, english, 6, 17, 13, electric kettle, 5000, 5000, round, 50, 50, round, 0.85, 2, Charles, 
A1CA1PH52XPXPR, F, english, 6, 17, 59, electric kettle, 9998, 10000, sharp, 4998, 5000, sharp, 0.85, 3, Ethan, 
A1CA1PH52XPXPR, F, english, 6, 17, 139, laptop, 5000, 5000, round, 998, 1000, sharp, 0.3, 4, Owen, 
A1CA1PH52XPXPR, F, english, 6, 17, 25, electric kettle, 10000, 10000, round, 10000, 10000, round, 0.5, 5, Daniel, 
A1CA1PH52XPXPR, F, english, 6, 17, 135, laptop, 5000, 5000, round, 1000, 1000, round, 0.35, 6, Zach, 
A1CA1PH52XPXPR, F, english, 6, 17, 166, laptop, 4999, 5000, sharp, 5000, 5000, round, 0.2, 7, Luke, 
A1CA1PH52XPXPR, F, english, 6, 17, 41, electric kettle, 1003, 1000, sharp, 501, 500, sharp, 0.65, 8, Tom, 
A1CA1PH52XPXPR, F, english, 6, 17, 7, electric kettle, 1000, 1000, round, 50, 50, round, 0.925, 9, Patrick, 
A3LNPBZXHKKAA7, F, English, 8, 45, 157, laptop, 998, 1000, sharp, 50, 50, round, 0.6, 1, Calvin, 
A3LNPBZXHKKAA7, F, English, 8, 45, 68, watch, 1000, 1000, round, 500, 500, round, 0.375, 2, Barry, 
A3LNPBZXHKKAA7, F, English, 8, 45, 88, watch, 10000, 10000, round, 997, 1000, sharp, 0.375, 3, Bob, 
A3LNPBZXHKKAA7, F, English, 8, 45, 53, electric kettle, 10001, 10000, sharp, 1000, 1000, round, 0.25, 4, Alex, 
A3LNPBZXHKKAA7, F, English, 8, 45, 26, electric kettle, 10000, 10000, round, 52, 50, sharp, 0.25, 5, Robert, 
A3LNPBZXHKKAA7, F, English, 8, 45, 71, watch, 1000, 1000, round, 503, 500, sharp, 0.35, 6, Fred, 
A3LNPBZXHKKAA7, F, English, 8, 45, 42, electric kettle, 999, 1000, sharp, 999, 1000, sharp, 0.5, 7, Gary, 
A3LNPBZXHKKAA7, F, English, 8, 45, 138, laptop, 5000, 5000, round, 501, 500, sharp, 0.25, 8, David, 
A3LNPBZXHKKAA7, F, English, 8, 45, 89, watch, 10000, 10000, round, 5001, 5000, sharp, 0.35, 9, Kenneth, 
A3PRX6CU0P34NE, M, English, 4, 25, 81, watch, 10000, 10000, round, 50, 50, round, 0.925, 1, Ethan, 
A3PRX6CU0P34NE, M, English, 4, 25, 14, electric kettle, 5000, 5000, round, 500, 500, round, 0.85, 2, Barry, 
A3PRX6CU0P34NE, M, English, 4, 25, 90, watch, 10000, 10000, round, 10002, 10000, sharp, 0.25, 3, Frank, 
A3PRX6CU0P34NE, M, English, 4, 25, 108, watch, 4998, 5000, sharp, 499, 500, sharp, 0.85, 4, Charles, 
A3PRX6CU0P34NE, M, English, 4, 25, 47, electric kettle, 5003, 5000, sharp, 53, 50, sharp, 0.875, 5, David, 
A3PRX6CU0P34NE, M, English, 4, 25, 46, electric kettle, 5003, 5000, sharp, 5000, 5000, round, 0.25, 6, Patrick, 
A3PRX6CU0P34NE, M, English, 4, 25, 86, watch, 10000, 10000, round, 47, 50, sharp, 1, 7, Zach, 
A3PRX6CU0P34NE, M, English, 4, 25, 177, laptop, 9999, 10000, sharp, 499, 500, sharp, 0.875, 8, Nathan, 
A3PRX6CU0P34NE, M, English, 4, 25, 94, watch, 501, 500, sharp, 500, 500, round, 0.15, 9, Robert, 
A3862RIFFUV141, M, English, 4, 45, 58, electric kettle, 9998, 10000, sharp, 998, 1000, sharp, 1, 1, Fred, 
A3862RIFFUV141, M, English, 4, 45, 113, watch, 9998, 10000, sharp, 1000, 1000, round, 0.9, 2, Gary, 
A3862RIFFUV141, M, English, 4, 45, 176, laptop, 10002, 10000, sharp, 52, 50, sharp, 0.125, 3, Frank, 
A3862RIFFUV141, M, English, 4, 45, 44, electric kettle, 4998, 5000, sharp, 500, 500, round, 0.85, 4, Charles, 
A3862RIFFUV141, M, English, 4, 45, 13, electric kettle, 5000, 5000, round, 50, 50, round, 0.35, 5, Bob, 
A3862RIFFUV141, M, English, 4, 45, 149, laptop, 10000, 10000, round, 4998, 5000, sharp, 0.925, 6, Winston, 
A3862RIFFUV141, M, English, 4, 45, 180, laptop, 10002, 10000, sharp, 10002, 10000, sharp, 1, 7, Quinn, 
A3862RIFFUV141, M, English, 4, 45, 2, electric kettle, 50, 50, round, 52, 50, sharp, 0.1, 8, Luke, 
A3862RIFFUV141, M, English, 4, 45, 108, watch, 4999, 5000, sharp, 498, 500, sharp, 0.75, 9, Calvin, 
A2V9WRIAL9CJZT, F, english, 0, 45, 78, watch, 5000, 5000, round, 502, 500, sharp, 0.25, 1, Ethan, 
A2V9WRIAL9CJZT, F, english, 0, 45, 70, watch, 1000, 1000, round, 48, 50, sharp, 0.15, 2, Quinn, 
A2V9WRIAL9CJZT, F, english, 0, 45, 10, electric kettle, 1000, 1000, round, 48, 50, sharp, 0.175, 3, Albert, 
A2V9WRIAL9CJZT, F, english, 0, 45, 6, electric kettle, 500, 500, round, 501, 500, sharp, 0.55, 4, Eric, 
A2V9WRIAL9CJZT, F, english, 0, 45, 87, watch, 10000, 10000, round, 499, 500, sharp, 0.2, 5, Nathan, 
A2V9WRIAL9CJZT, F, english, 0, 45, 116, watch, 10002, 10000, sharp, 48, 50, sharp, 0.2, 6, Calvin, 
A2V9WRIAL9CJZT, F, english, 0, 45, 82, watch, 10000, 10000, round, 500, 500, round, 0.425, 7, David, 
A2V9WRIAL9CJZT, F, english, 0, 45, 49, electric kettle, 5002, 5000, sharp, 1002, 1000, sharp, 0.55, 8, Gary, 
A2V9WRIAL9CJZT, F, english, 0, 45, 54, electric kettle, 9998, 10000, sharp, 5000, 5000, round, 0.575, 9, Alex, 
A2QT68NJYAJV9P, F, English, 6, 45, 34, electric kettle, 502, 500, sharp, 500, 500, round, 0.75, 1, Ethan, 
A2QT68NJYAJV9P, F, English, 6, 45, 48, electric kettle, 5002, 5000, sharp, 501, 500, sharp, 1, 2, Jake, 
A2QT68NJYAJV9P, F, English, 6, 45, 60, electric kettle, 10002, 10000, sharp, 10002, 10000, sharp, 1, 3, Patrick, 
A2QT68NJYAJV9P, F, English, 6, 45, 22, electric kettle, 10000, 10000, round, 500, 500, round, 1, 4, Bob, 
A2QT68NJYAJV9P, F, English, 6, 45, 146, laptop, 10000, 10000, round, 53, 50, sharp, 0.75, 5, Daniel, 
A2QT68NJYAJV9P, F, English, 6, 45, 138, laptop, 5000, 5000, round, 501, 500, sharp, 0.975, 6, Ivan, 
A2QT68NJYAJV9P, F, English, 6, 45, 91, watch, 53, 50, sharp, 50, 50, round, 0.25, 7, Eric, 
A2QT68NJYAJV9P, F, English, 6, 45, 104, watch, 4999, 5000, sharp, 500, 500, round, 1, 8, Victor, 
A2QT68NJYAJV9P, F, English, 6, 45, 112, watch, 9999, 10000, sharp, 500, 500, round, 0.975, 9, Calvin, 
A3RYI5HXC2MJLN, M, English, 4, 35, 89, watch, 10000, 10000, round, 5002, 5000, sharp, 0.275, 1, Jake, 
A3RYI5HXC2MJLN, M, English, 4, 35, 108, watch, 4997, 5000, sharp, 499, 500, sharp, 0.275, 2, Winston, 
A3RYI5HXC2MJLN, M, English, 4, 35, 177, laptop, 10002, 10000, sharp, 503, 500, sharp, 0.225, 3, Owen, 
A3RYI5HXC2MJLN, M, English, 4, 35, 155, laptop, 497, 500, sharp, 48, 50, sharp, 0.75, 4, George, 
A3RYI5HXC2MJLN, M, English, 4, 35, 146, laptop, 10000, 10000, round, 53, 50, sharp, 0.25, 5, Kenneth, 
A3RYI5HXC2MJLN, M, English, 4, 35, 55, electric kettle, 9998, 10000, sharp, 10000, 10000, round, 0.975, 6, Ivan, 
A3RYI5HXC2MJLN, M, English, 4, 35, 16, electric kettle, 5000, 5000, round, 5000, 5000, round, 0.5, 7, Robert, 
A3RYI5HXC2MJLN, M, English, 4, 35, 41, electric kettle, 998, 1000, sharp, 498, 500, sharp, 0.725, 8, Charles, 
A3RYI5HXC2MJLN, M, English, 4, 35, 121, laptop, 50, 50, round, 50, 50, round, 0.5, 9, Fred, 
AELOYBHVZFDW9, M, english, 4, 55, 5, electric kettle, 500, 500, round, 53, 50, sharp, 0.75, 1, Tom, 
AELOYBHVZFDW9, M, english, 4, 55, 10, electric kettle, 1000, 1000, round, 49, 50, sharp, 0.75, 2, Harry, 
AELOYBHVZFDW9, M, english, 4, 55, 113, watch, 10002, 10000, sharp, 1000, 1000, round, 0.25, 3, Frank, 
AELOYBHVZFDW9, M, english, 4, 55, 62, watch, 50, 50, round, 51, 50, sharp, 0.25, 4, Barry, 
AELOYBHVZFDW9, M, english, 4, 55, 83, watch, 10000, 10000, round, 1000, 1000, round, 0.25, 5, Kenneth, 
AELOYBHVZFDW9, M, english, 4, 55, 50, electric kettle, 4999, 5000, sharp, 4999, 5000, sharp, 0.975, 6, Quinn, 
AELOYBHVZFDW9, M, english, 4, 55, 144, laptop, 10000, 10000, round, 5000, 5000, round, 1, 7, David, 
AELOYBHVZFDW9, M, english, 4, 55, 160, laptop, 999, 1000, sharp, 51, 50, sharp, 0, 8, Luke, 
AELOYBHVZFDW9, M, english, 4, 55, 73, watch, 5000, 5000, round, 50, 50, round, 0.25, 9, Ethan, 
A2TAUP3B2QB99F, F, English, 0, 55, 157, laptop, 1003, 1000, sharp, 50, 50, round, 0.8, 1, Charles, 
A2TAUP3B2QB99F, F, English, 0, 55, 30, electric kettle, 10000, 10000, round, 9998, 10000, sharp, 0.975, 2, Frank, 
A2TAUP3B2QB99F, F, English, 0, 55, 54, electric kettle, 9998, 10000, sharp, 5000, 5000, round, 0.975, 3, Patrick, 
A2TAUP3B2QB99F, F, English, 0, 55, 88, watch, 10000, 10000, round, 998, 1000, sharp, 1, 4, Harry, 
A2TAUP3B2QB99F, F, English, 0, 55, 172, laptop, 10001, 10000, sharp, 500, 500, round, 0.975, 5, Luke, 
A2TAUP3B2QB99F, F, English, 0, 55, 61, watch, 50, 50, round, 50, 50, round, 0.275, 6, Robert, 
A2TAUP3B2QB99F, F, English, 0, 55, 124, laptop, 500, 500, round, 500, 500, round, 0.25, 7, Calvin, 
A2TAUP3B2QB99F, F, English, 0, 55, 16, electric kettle, 5000, 5000, round, 5000, 5000, round, 0.45, 8, George, 
A2TAUP3B2QB99F, F, English, 0, 55, 100, watch, 999, 1000, sharp, 47, 50, sharp, 0.85, 9, Jake, 
AIAEYJ6C87MZW, F, English, 4, 35, 6, electric kettle, 500, 500, round, 503, 500, sharp, 0.725, 1, Albert, 
AIAEYJ6C87MZW, F, English, 4, 35, 114, watch, 9997, 10000, sharp, 5000, 5000, round, 0.4, 2, Harry, 
AIAEYJ6C87MZW, F, English, 4, 35, 98, watch, 1001, 1000, sharp, 500, 500, round, 0.45, 3, Barry, 
AIAEYJ6C87MZW, F, English, 4, 35, 35, electric kettle, 501, 500, sharp, 47, 50, sharp, 0.15, 4, Luke, 
AIAEYJ6C87MZW, F, English, 4, 35, 18, electric kettle, 5000, 5000, round, 501, 500, sharp, 0.375, 5, George, 
AIAEYJ6C87MZW, F, English, 4, 35, 31, electric kettle, 53, 50, sharp, 50, 50, round, 0.45, 6, Bob, 
AIAEYJ6C87MZW, F, English, 4, 35, 103, watch, 4998, 5000, sharp, 50, 50, round, 0.15, 7, Matt, 
AIAEYJ6C87MZW, F, English, 4, 35, 124, laptop, 500, 500, round, 500, 500, round, 0.5, 8, Ethan, 
AIAEYJ6C87MZW, F, English, 4, 35, 27, electric kettle, 10000, 10000, round, 501, 500, sharp, 0.225, 9, Frank, 
A1B82GDY8HRDZQ, F, English, 4, 25, 132, laptop, 1000, 1000, round, 998, 1000, sharp, 1, 1, David, 
A1B82GDY8HRDZQ, F, English, 4, 25, 155, laptop, 499, 500, sharp, 53, 50, sharp, 0.5, 2, Nathan, 
A1B82GDY8HRDZQ, F, English, 4, 25, 43, electric kettle, 4998, 5000, sharp, 50, 50, round, 0.25, 3, Alex, 
A1B82GDY8HRDZQ, F, English, 4, 25, 7, electric kettle, 1000, 1000, round, 50, 50, round, 0.75, 4, Victor, 
A1B82GDY8HRDZQ, F, English, 4, 25, 102, watch, 1003, 1000, sharp, 1003, 1000, sharp, 0.25, 5, Luke, 
A1B82GDY8HRDZQ, F, English, 4, 25, 135, laptop, 5000, 5000, round, 1000, 1000, round, 0.975, 6, Fred, 
A1B82GDY8HRDZQ, F, English, 4, 25, 49, electric kettle, 5003, 5000, sharp, 1002, 1000, sharp, 0.975, 7, Quinn, 
A1B82GDY8HRDZQ, F, English, 4, 25, 62, watch, 50, 50, round, 52, 50, sharp, 0.275, 8, Winston, 
A1B82GDY8HRDZQ, F, English, 4, 25, 115, watch, 9998, 10000, sharp, 10000, 10000, round, 0.25, 9, Ethan, 
A2RIVFEXBRX7OW, F, English, 4, 35, 93, watch, 503, 500, sharp, 50, 50, round, 0.75, 1, Victor, 
A2RIVFEXBRX7OW, F, English, 4, 35, 133, laptop, 5000, 5000, round, 50, 50, round, 0.975, 2, Eric, 
A2RIVFEXBRX7OW, F, English, 4, 35, 94, watch, 502, 500, sharp, 500, 500, round, 0.8, 3, Quinn, 
A2RIVFEXBRX7OW, F, English, 4, 35, 56, electric kettle, 9998, 10000, sharp, 53, 50, sharp, 1, 4, Tom, 
A2RIVFEXBRX7OW, F, English, 4, 35, 16, electric kettle, 5000, 5000, round, 5000, 5000, round, 1, 5, Albert, 
A2RIVFEXBRX7OW, F, English, 4, 35, 100, watch, 999, 1000, sharp, 52, 50, sharp, 0.1, 6, Barry, 
A2RIVFEXBRX7OW, F, English, 4, 35, 111, watch, 10002, 10000, sharp, 50, 50, round, 0.025, 7, Zach, 
A2RIVFEXBRX7OW, F, English, 4, 35, 10, electric kettle, 1000, 1000, round, 49, 50, sharp, 0.075, 8, Matt, 
A2RIVFEXBRX7OW, F, English, 4, 35, 51, electric kettle, 9998, 10000, sharp, 50, 50, round, 0.25, 9, Ethan, 
AW594VW6N2S3L, F, English, 4, 35, 57, electric kettle, 9999, 10000, sharp, 499, 500, sharp, 1, 1, Gary, 
AW594VW6N2S3L, F, English, 4, 35, 35, electric kettle, 501, 500, sharp, 48, 50, sharp, 0.9, 2, Robert, 
AW594VW6N2S3L, F, English, 4, 35, 38, electric kettle, 999, 1000, sharp, 500, 500, round, 0.925, 3, Ethan, 
AW594VW6N2S3L, F, English, 4, 35, 98, watch, 1001, 1000, sharp, 500, 500, round, 1, 4, Jake, 
AW594VW6N2S3L, F, English, 4, 35, 6, electric kettle, 500, 500, round, 497, 500, sharp, 0.5, 5, Frank, 
AW594VW6N2S3L, F, English, 4, 35, 123, laptop, 500, 500, round, 50, 50, round, 0.475, 6, Patrick, 
AW594VW6N2S3L, F, English, 4, 35, 114, watch, 10002, 10000, sharp, 5000, 5000, round, 0.85, 7, Eric, 
AW594VW6N2S3L, F, English, 4, 35, 167, laptop, 5001, 5000, sharp, 51, 50, sharp, 0.675, 8, Barry, 
AW594VW6N2S3L, F, English, 4, 35, 149, laptop, 10000, 10000, round, 4998, 5000, sharp, 0.9, 9, Daniel, 
AW7PPTUTSU4GM, F, English, 4, 35, 100, watch, 1002, 1000, sharp, 53, 50, sharp, 0.3, 1, Barry, 
AW7PPTUTSU4GM, F, English, 4, 35, 145, laptop, 10000, 10000, round, 10000, 10000, round, 0.175, 2, Fred, 
AW7PPTUTSU4GM, F, English, 4, 35, 73, watch, 5000, 5000, round, 50, 50, round, 0.025, 3, Luke, 
AW7PPTUTSU4GM, F, English, 4, 35, 32, electric kettle, 52, 50, sharp, 52, 50, sharp, 0.25, 4, Eric, 
AW7PPTUTSU4GM, F, English, 4, 35, 6, electric kettle, 500, 500, round, 502, 500, sharp, 0.2, 5, George, 
AW7PPTUTSU4GM, F, English, 4, 35, 126, laptop, 500, 500, round, 498, 500, sharp, 0.65, 6, Quinn, 
AW7PPTUTSU4GM, F, English, 4, 35, 12, electric kettle, 1000, 1000, round, 1002, 1000, sharp, 0.35, 7, Gary, 
AW7PPTUTSU4GM, F, English, 4, 35, 45, electric kettle, 4998, 5000, sharp, 1000, 1000, round, 0, 8, Robert, 
AW7PPTUTSU4GM, F, English, 4, 35, 124, laptop, 500, 500, round, 500, 500, round, 0.225, 9, Bob, 
AO7FM98CP90CL, F, English , 4, 35, 143, laptop, 10000, 10000, round, 1000, 1000, round, 0.55, 1, Patrick, 
AO7FM98CP90CL, F, English , 4, 35, 98, watch, 999, 1000, sharp, 500, 500, round, 0.65, 2, Victor, 
AO7FM98CP90CL, F, English , 4, 35, 171, laptop, 9999, 10000, sharp, 50, 50, round, 0.725, 3, Jake, 
AO7FM98CP90CL, F, English , 4, 35, 103, watch, 5002, 5000, sharp, 50, 50, round, 0.625, 4, Matt, 
AO7FM98CP90CL, F, English , 4, 35, 67, watch, 1000, 1000, round, 50, 50, round, 0.5, 5, Ethan, 
AO7FM98CP90CL, F, English , 4, 35, 126, laptop, 500, 500, round, 498, 500, sharp, 0.5, 6, Barry, 
AO7FM98CP90CL, F, English , 4, 35, 7, electric kettle, 1000, 1000, round, 50, 50, round, 0.35, 7, Charles, 
AO7FM98CP90CL, F, English , 4, 35, 145, laptop, 10000, 10000, round, 10000, 10000, round, 0.775, 8, Gary, 
AO7FM98CP90CL, F, English , 4, 35, 70, watch, 1000, 1000, round, 49, 50, sharp, 0.475, 9, Frank, 
AO63KMU3PGNJA, F, English, 4, 45, 27, electric kettle, 10000, 10000, round, 503, 500, sharp, 1, 1, Calvin, 
AO63KMU3PGNJA, F, English, 4, 45, 38, electric kettle, 1002, 1000, sharp, 500, 500, round, 0.65, 2, Alex, 
AO63KMU3PGNJA, F, English, 4, 45, 62, watch, 50, 50, round, 53, 50, sharp, 0.25, 3, Jake, 
AO63KMU3PGNJA, F, English, 4, 45, 43, electric kettle, 4997, 5000, sharp, 50, 50, round, 1, 4, Nathan, 
AO63KMU3PGNJA, F, English, 4, 45, 60, electric kettle, 9998, 10000, sharp, 9998, 10000, sharp, 0.25, 5, Barry, 
AO63KMU3PGNJA, F, English, 4, 45, 125, laptop, 500, 500, round, 51, 50, sharp, 0.75, 6, Robert, 
AO63KMU3PGNJA, F, English, 4, 45, 161, laptop, 998, 1000, sharp, 499, 500, sharp, 0.675, 7, Luke, 
AO63KMU3PGNJA, F, English, 4, 45, 53, electric kettle, 10002, 10000, sharp, 1000, 1000, round, 0.825, 8, Matt, 
AO63KMU3PGNJA, F, English, 4, 45, 64, watch, 500, 500, round, 500, 500, round, 0.25, 9, Ethan, 
A1PFCPFCGNKME3, M, English, 4, 25, 37, electric kettle, 1003, 1000, sharp, 50, 50, round, 0.825, 1, Fred, 
A1PFCPFCGNKME3, M, English, 4, 25, 127, laptop, 1000, 1000, round, 50, 50, round, 0.85, 2, Calvin, 
A1PFCPFCGNKME3, M, English, 4, 25, 141, laptop, 10000, 10000, round, 50, 50, round, 0.95, 3, Daniel, 
A1PFCPFCGNKME3, M, English, 4, 25, 28, electric kettle, 10000, 10000, round, 1001, 1000, sharp, 0.825, 4, Owen, 
A1PFCPFCGNKME3, M, English, 4, 25, 126, laptop, 500, 500, round, 497, 500, sharp, 0.5, 5, Luke, 
A1PFCPFCGNKME3, M, English, 4, 25, 10, electric kettle, 1000, 1000, round, 53, 50, sharp, 0.85, 6, Harry, 
A1PFCPFCGNKME3, M, English, 4, 25, 159, laptop, 1001, 1000, sharp, 1000, 1000, round, 0.45, 7, Gary, 
A1PFCPFCGNKME3, M, English, 4, 25, 178, laptop, 9998, 10000, sharp, 1003, 1000, sharp, 0.925, 8, Tom, 
A1PFCPFCGNKME3, M, English, 4, 25, 23, electric kettle, 10000, 10000, round, 1000, 1000, round, 0.875, 9, Winston, 
A1O3UH3MZXKSUU, M, english, 6, 35, 178, laptop, 10001, 10000, sharp, 997, 1000, sharp, 0.75, 1, Robert, 
A1O3UH3MZXKSUU, M, english, 6, 35, 115, watch, 9998, 10000, sharp, 10000, 10000, round, 0.725, 2, Quinn, 
A1O3UH3MZXKSUU, M, english, 6, 35, 113, watch, 9998, 10000, sharp, 1000, 1000, round, 0.25, 3, Ivan, 
A1O3UH3MZXKSUU, M, english, 6, 35, 12, electric kettle, 1000, 1000, round, 1001, 1000, sharp, 0.275, 4, Bob, 
A1O3UH3MZXKSUU, M, english, 6, 35, 97, watch, 1003, 1000, sharp, 50, 50, round, 0.75, 5, Barry, 
A1O3UH3MZXKSUU, M, english, 6, 35, 90, watch, 10000, 10000, round, 10003, 10000, sharp, 0.95, 6, Daniel, 
A1O3UH3MZXKSUU, M, english, 6, 35, 74, watch, 5000, 5000, round, 500, 500, round, 0.25, 7, Steve, 
