workerID,gender,language,income,age,domain,order,buyer,interpretation,interpretationType,interpretationRounded,interpretationProb
A3RHYRK2KWHAAY,F,English,4,45,electric kettle,2,Calvin,501,sharp,500,0.0
A3RHYRK2KWHAAY,F,English,4,45,electric kettle,2,Calvin,1000,round,1000,0.016393442623
A3RHYRK2KWHAAY,F,English,4,45,electric kettle,2,Calvin,1001,sharp,1000,0.016393442623
A3RHYRK2KWHAAY,F,English,4,45,electric kettle,2,Calvin,5000,round,5000,0.0
A3RHYRK2KWHAAY,F,English,4,45,electric kettle,2,Calvin,5001,sharp,5000,0.0
A3RHYRK2KWHAAY,F,English,4,45,electric kettle,2,Calvin,10000,round,10000,0.0
A3RHYRK2KWHAAY,F,English,4,45,electric kettle,2,Calvin,10001,sharp,10000,0.0
A3RHYRK2KWHAAY,F,English,4,45,laptop,3,Alex,50,round,50,0.0649350649351
A3RHYRK2KWHAAY,F,English,4,45,laptop,3,Alex,51,sharp,50,0.0649350649351
A3RHYRK2KWHAAY,F,English,4,45,laptop,3,Alex,500,round,500,0.162337662338
A3RHYRK2KWHAAY,F,English,4,45,laptop,3,Alex,501,sharp,500,0.162337662338
A3RHYRK2KWHAAY,F,English,4,45,laptop,3,Alex,1000,round,1000,0.162337662338
A3RHYRK2KWHAAY,F,English,4,45,laptop,3,Alex,1001,sharp,1000,0.162337662338
A3RHYRK2KWHAAY,F,English,4,45,laptop,3,Alex,5000,round,5000,0.0714285714286
A3RHYRK2KWHAAY,F,English,4,45,laptop,3,Alex,5001,sharp,5000,0.0714285714286
A3RHYRK2KWHAAY,F,English,4,45,laptop,3,Alex,10000,round,10000,0.038961038961
A3RHYRK2KWHAAY,F,English,4,45,laptop,3,Alex,10001,sharp,10000,0.038961038961
A12LT5LMXMNXIO,M,English,8,55,watch,1,Alex,50,round,50,0.322222222222
A12LT5LMXMNXIO,M,English,8,55,watch,1,Alex,51,sharp,50,0.322222222222
A12LT5LMXMNXIO,M,English,8,55,watch,1,Alex,500,round,500,0.0666666666667
A12LT5LMXMNXIO,M,English,8,55,watch,1,Alex,501,sharp,500,0.0666666666667
A12LT5LMXMNXIO,M,English,8,55,watch,1,Alex,1000,round,1000,0.0555555555556
A12LT5LMXMNXIO,M,English,8,55,watch,1,Alex,1001,sharp,1000,0.0555555555556
A12LT5LMXMNXIO,M,English,8,55,watch,1,Alex,5000,round,5000,0.0444444444444
A12LT5LMXMNXIO,M,English,8,55,watch,1,Alex,5001,sharp,5000,0.0222222222222
A12LT5LMXMNXIO,M,English,8,55,watch,1,Alex,10000,round,10000,0.0222222222222
A12LT5LMXMNXIO,M,English,8,55,watch,1,Alex,10001,sharp,10000,0.0222222222222
A12LT5LMXMNXIO,M,English,8,55,electric kettle,2,Bob,50,round,50,0.422535211268
A12LT5LMXMNXIO,M,English,8,55,electric kettle,2,Bob,51,sharp,50,0.422535211268
A12LT5LMXMNXIO,M,English,8,55,electric kettle,2,Bob,500,round,500,0.0281690140845
A12LT5LMXMNXIO,M,English,8,55,electric kettle,2,Bob,501,sharp,500,0.0281690140845
A12LT5LMXMNXIO,M,English,8,55,electric kettle,2,Bob,1000,round,1000,0.0281690140845
A12LT5LMXMNXIO,M,English,8,55,electric kettle,2,Bob,1001,sharp,1000,0.0281690140845
A12LT5LMXMNXIO,M,English,8,55,electric kettle,2,Bob,5000,round,5000,0.0140845070423
A12LT5LMXMNXIO,M,English,8,55,electric kettle,2,Bob,5001,sharp,5000,0.0140845070423
A12LT5LMXMNXIO,M,English,8,55,electric kettle,2,Bob,10000,round,10000,0.0140845070423
A12LT5LMXMNXIO,M,English,8,55,electric kettle,2,Bob,10001,sharp,10000,0.0
A12LT5LMXMNXIO,M,English,8,55,laptop,3,Calvin,50,round,50,0.0149253731343
A12LT5LMXMNXIO,M,English,8,55,laptop,3,Calvin,51,sharp,50,0.0
A12LT5LMXMNXIO,M,English,8,55,laptop,3,Calvin,500,round,500,0.0149253731343
A12LT5LMXMNXIO,M,English,8,55,laptop,3,Calvin,501,sharp,500,0.0149253731343
A12LT5LMXMNXIO,M,English,8,55,laptop,3,Calvin,1000,round,1000,0.328358208955
A12LT5LMXMNXIO,M,English,8,55,laptop,3,Calvin,1001,sharp,1000,0.34328358209
A12LT5LMXMNXIO,M,English,8,55,laptop,3,Calvin,5000,round,5000,0.089552238806
A12LT5LMXMNXIO,M,English,8,55,laptop,3,Calvin,5001,sharp,5000,0.089552238806
A12LT5LMXMNXIO,M,English,8,55,laptop,3,Calvin,10000,round,10000,0.0597014925373
A12LT5LMXMNXIO,M,English,8,55,laptop,3,Calvin,10001,sharp,10000,0.044776119403
A1E7IRBPHID9JC,F,English,10,55,watch,1,Bob,50,round,50,0.29
A1E7IRBPHID9JC,F,English,10,55,watch,1,Bob,51,sharp,50,0.29
A1E7IRBPHID9JC,F,English,10,55,watch,1,Bob,500,round,500,0.09
A1E7IRBPHID9JC,F,English,10,55,watch,1,Bob,501,sharp,500,0.09
A1E7IRBPHID9JC,F,English,10,55,watch,1,Bob,1000,round,1000,0.05
A1E7IRBPHID9JC,F,English,10,55,watch,1,Bob,1001,sharp,1000,0.05
A1E7IRBPHID9JC,F,English,10,55,watch,1,Bob,5000,round,5000,0.04
A1E7IRBPHID9JC,F,English,10,55,watch,1,Bob,5001,sharp,5000,0.04
A1E7IRBPHID9JC,F,English,10,55,watch,1,Bob,10000,round,10000,0.03
A1E7IRBPHID9JC,F,English,10,55,watch,1,Bob,10001,sharp,10000,0.03
A1E7IRBPHID9JC,F,English,10,55,electric kettle,2,Calvin,50,round,50,0.278846153846
A1E7IRBPHID9JC,F,English,10,55,electric kettle,2,Calvin,51,sharp,50,0.278846153846
A1E7IRBPHID9JC,F,English,10,55,electric kettle,2,Calvin,500,round,500,0.0961538461538
A1E7IRBPHID9JC,F,English,10,55,electric kettle,2,Calvin,501,sharp,500,0.0961538461538
A1E7IRBPHID9JC,F,English,10,55,electric kettle,2,Calvin,1000,round,1000,0.0673076923077
A1E7IRBPHID9JC,F,English,10,55,electric kettle,2,Calvin,1001,sharp,1000,0.0673076923077
A1E7IRBPHID9JC,F,English,10,55,electric kettle,2,Calvin,5000,round,5000,0.0384615384615
A1E7IRBPHID9JC,F,English,10,55,electric kettle,2,Calvin,5001,sharp,5000,0.0384615384615
A1E7IRBPHID9JC,F,English,10,55,electric kettle,2,Calvin,10000,round,10000,0.0192307692308
A1E7IRBPHID9JC,F,English,10,55,electric kettle,2,Calvin,10001,sharp,10000,0.0192307692308
A1E7IRBPHID9JC,F,English,10,55,laptop,3,Alex,50,round,50,0.00854700854701
A1E7IRBPHID9JC,F,English,10,55,laptop,3,Alex,51,sharp,50,0.00854700854701
A1E7IRBPHID9JC,F,English,10,55,laptop,3,Alex,500,round,500,0.0384615384615
A1E7IRBPHID9JC,F,English,10,55,laptop,3,Alex,501,sharp,500,0.0384615384615
A1E7IRBPHID9JC,F,English,10,55,laptop,3,Alex,1000,round,1000,0.123931623932
A1E7IRBPHID9JC,F,English,10,55,laptop,3,Alex,1001,sharp,1000,0.123931623932
A1E7IRBPHID9JC,F,English,10,55,laptop,3,Alex,5000,round,5000,0.162393162393
A1E7IRBPHID9JC,F,English,10,55,laptop,3,Alex,5001,sharp,5000,0.162393162393
A1E7IRBPHID9JC,F,English,10,55,laptop,3,Alex,10000,round,10000,0.166666666667
A1E7IRBPHID9JC,F,English,10,55,laptop,3,Alex,10001,sharp,10000,0.166666666667
A13E3P6QQ9F5PO,M,English,6,45,watch,1,Calvin,50,round,50,0.283018867925
A13E3P6QQ9F5PO,M,English,6,45,watch,1,Calvin,51,sharp,50,0.283018867925
A13E3P6QQ9F5PO,M,English,6,45,watch,1,Calvin,500,round,500,0.150943396226
A13E3P6QQ9F5PO,M,English,6,45,watch,1,Calvin,501,sharp,500,0.150943396226
A13E3P6QQ9F5PO,M,English,6,45,watch,1,Calvin,1000,round,1000,0.0377358490566
A13E3P6QQ9F5PO,M,English,6,45,watch,1,Calvin,1001,sharp,1000,0.0377358490566
A13E3P6QQ9F5PO,M,English,6,45,watch,1,Calvin,5000,round,5000,0.0283018867925
A13E3P6QQ9F5PO,M,English,6,45,watch,1,Calvin,5001,sharp,5000,0.0283018867925
A13E3P6QQ9F5PO,M,English,6,45,watch,1,Calvin,10000,round,10000,0.0
A13E3P6QQ9F5PO,M,English,6,45,watch,1,Calvin,10001,sharp,10000,0.0
A13E3P6QQ9F5PO,M,English,6,45,electric kettle,2,Alex,50,round,50,0.5
A13E3P6QQ9F5PO,M,English,6,45,electric kettle,2,Alex,51,sharp,50,0.5
A13E3P6QQ9F5PO,M,English,6,45,electric kettle,2,Alex,500,round,500,0.0
A13E3P6QQ9F5PO,M,English,6,45,electric kettle,2,Alex,501,sharp,500,0.0
A13E3P6QQ9F5PO,M,English,6,45,electric kettle,2,Alex,1000,round,1000,0.0
A13E3P6QQ9F5PO,M,English,6,45,electric kettle,2,Alex,1001,sharp,1000,0.0
A13E3P6QQ9F5PO,M,English,6,45,electric kettle,2,Alex,5000,round,5000,0.0
A13E3P6QQ9F5PO,M,English,6,45,electric kettle,2,Alex,5001,sharp,5000,0.0
A13E3P6QQ9F5PO,M,English,6,45,electric kettle,2,Alex,10000,round,10000,0.0
A13E3P6QQ9F5PO,M,English,6,45,electric kettle,2,Alex,10001,sharp,10000,0.0
A13E3P6QQ9F5PO,M,English,6,45,laptop,3,Bob,50,round,50,0.0
A13E3P6QQ9F5PO,M,English,6,45,laptop,3,Bob,51,sharp,50,0.0
A13E3P6QQ9F5PO,M,English,6,45,laptop,3,Bob,500,round,500,0.202702702703
A13E3P6QQ9F5PO,M,English,6,45,laptop,3,Bob,501,sharp,500,0.202702702703
A13E3P6QQ9F5PO,M,English,6,45,laptop,3,Bob,1000,round,1000,0.27027027027
A13E3P6QQ9F5PO,M,English,6,45,laptop,3,Bob,1001,sharp,1000,0.27027027027
A13E3P6QQ9F5PO,M,English,6,45,laptop,3,Bob,5000,round,5000,0.027027027027
A13E3P6QQ9F5PO,M,English,6,45,laptop,3,Bob,5001,sharp,5000,0.027027027027
A13E3P6QQ9F5PO,M,English,6,45,laptop,3,Bob,10000,round,10000,0.0
A13E3P6QQ9F5PO,M,English,6,45,laptop,3,Bob,10001,sharp,10000,0.0
A1Y0GZJDECNCQR,M,English,4,35,watch,1,Bob,50,round,50,0.0654205607477
A1Y0GZJDECNCQR,M,English,4,35,watch,1,Bob,51,sharp,50,0.242990654206
A1Y0GZJDECNCQR,M,English,4,35,watch,1,Bob,500,round,500,0.289719626168
A1Y0GZJDECNCQR,M,English,4,35,watch,1,Bob,501,sharp,500,0.317757009346
A1Y0GZJDECNCQR,M,English,4,35,watch,1,Bob,1000,round,1000,0.0373831775701
A1Y0GZJDECNCQR,M,English,4,35,watch,1,Bob,1001,sharp,1000,0.0467289719626
A1Y0GZJDECNCQR,M,English,4,35,watch,1,Bob,5000,round,5000,0.0
A1Y0GZJDECNCQR,M,English,4,35,watch,1,Bob,5001,sharp,5000,0.0
A1Y0GZJDECNCQR,M,English,4,35,watch,1,Bob,10000,round,10000,0.0
A1Y0GZJDECNCQR,M,English,4,35,watch,1,Bob,10001,sharp,10000,0.0
A1Y0GZJDECNCQR,M,English,4,35,electric kettle,2,Calvin,50,round,50,0.506329113924
A1Y0GZJDECNCQR,M,English,4,35,electric kettle,2,Calvin,51,sharp,50,0.493670886076
A1Y0GZJDECNCQR,M,English,4,35,electric kettle,2,Calvin,500,round,500,0.0
A1Y0GZJDECNCQR,M,English,4,35,electric kettle,2,Calvin,501,sharp,500,0.0
A1Y0GZJDECNCQR,M,English,4,35,electric kettle,2,Calvin,1000,round,1000,0.0
A1Y0GZJDECNCQR,M,English,4,35,electric kettle,2,Calvin,1001,sharp,1000,0.0
A1Y0GZJDECNCQR,M,English,4,35,electric kettle,2,Calvin,5000,round,5000,0.0
A1Y0GZJDECNCQR,M,English,4,35,electric kettle,2,Calvin,5001,sharp,5000,0.0
A1Y0GZJDECNCQR,M,English,4,35,electric kettle,2,Calvin,10000,round,10000,0.0
A1Y0GZJDECNCQR,M,English,4,35,electric kettle,2,Calvin,10001,sharp,10000,0.0
A1Y0GZJDECNCQR,M,English,4,35,laptop,3,Alex,50,round,50,0.0
A1Y0GZJDECNCQR,M,English,4,35,laptop,3,Alex,51,sharp,50,0.0
A1Y0GZJDECNCQR,M,English,4,35,laptop,3,Alex,500,round,500,0.192307692308
A1Y0GZJDECNCQR,M,English,4,35,laptop,3,Alex,501,sharp,500,0.192307692308
A1Y0GZJDECNCQR,M,English,4,35,laptop,3,Alex,1000,round,1000,0.21978021978
A1Y0GZJDECNCQR,M,English,4,35,laptop,3,Alex,1001,sharp,1000,0.21978021978
A1Y0GZJDECNCQR,M,English,4,35,laptop,3,Alex,5000,round,5000,0.0769230769231
A1Y0GZJDECNCQR,M,English,4,35,laptop,3,Alex,5001,sharp,5000,0.0714285714286
A1Y0GZJDECNCQR,M,English,4,35,laptop,3,Alex,10000,round,10000,0.010989010989
A1Y0GZJDECNCQR,M,English,4,35,laptop,3,Alex,10001,sharp,10000,0.0164835164835
A261BGQAPP1916,F,English,4,25,watch,1,Bob,50,round,50,0.245398773006
A261BGQAPP1916,F,English,4,25,watch,1,Bob,51,sharp,50,0.245398773006
A261BGQAPP1916,F,English,4,25,watch,1,Bob,500,round,500,0.141104294479
A261BGQAPP1916,F,English,4,25,watch,1,Bob,501,sharp,500,0.147239263804
A261BGQAPP1916,F,English,4,25,watch,1,Bob,1000,round,1000,0.0613496932515
A261BGQAPP1916,F,English,4,25,watch,1,Bob,1001,sharp,1000,0.079754601227
A261BGQAPP1916,F,English,4,25,watch,1,Bob,5000,round,5000,0.0245398773006
A261BGQAPP1916,F,English,4,25,watch,1,Bob,5001,sharp,5000,0.0429447852761
A261BGQAPP1916,F,English,4,25,watch,1,Bob,10000,round,10000,0.0
A261BGQAPP1916,F,English,4,25,watch,1,Bob,10001,sharp,10000,0.0122699386503
A261BGQAPP1916,F,English,4,25,electric kettle,2,Calvin,50,round,50,0.319327731092
A261BGQAPP1916,F,English,4,25,electric kettle,2,Calvin,51,sharp,50,0.27731092437
A261BGQAPP1916,F,English,4,25,electric kettle,2,Calvin,500,round,500,0.0840336134454
A261BGQAPP1916,F,English,4,25,electric kettle,2,Calvin,501,sharp,500,0.100840336134
A261BGQAPP1916,F,English,4,25,electric kettle,2,Calvin,1000,round,1000,0.0756302521008
A261BGQAPP1916,F,English,4,25,electric kettle,2,Calvin,1001,sharp,1000,0.0588235294118
A261BGQAPP1916,F,English,4,25,electric kettle,2,Calvin,5000,round,5000,0.0336134453782
A261BGQAPP1916,F,English,4,25,electric kettle,2,Calvin,5001,sharp,5000,0.0336134453782
A261BGQAPP1916,F,English,4,25,electric kettle,2,Calvin,10000,round,10000,0.0
A261BGQAPP1916,F,English,4,25,electric kettle,2,Calvin,10001,sharp,10000,0.0168067226891
A261BGQAPP1916,F,English,4,25,laptop,3,Alex,50,round,50,0.0614525139665
A261BGQAPP1916,F,English,4,25,laptop,3,Alex,51,sharp,50,0.0782122905028
A261BGQAPP1916,F,English,4,25,laptop,3,Alex,500,round,500,0.201117318436
A261BGQAPP1916,F,English,4,25,laptop,3,Alex,501,sharp,500,0.201117318436
A261BGQAPP1916,F,English,4,25,laptop,3,Alex,1000,round,1000,0.167597765363
A261BGQAPP1916,F,English,4,25,laptop,3,Alex,1001,sharp,1000,0.173184357542
A261BGQAPP1916,F,English,4,25,laptop,3,Alex,5000,round,5000,0.0614525139665
A261BGQAPP1916,F,English,4,25,laptop,3,Alex,5001,sharp,5000,0.0446927374302
A261BGQAPP1916,F,English,4,25,laptop,3,Alex,10000,round,10000,0.0111731843575
A261BGQAPP1916,F,English,4,25,laptop,3,Alex,10001,sharp,10000,0.0
A7FL0UDBGPAO0,F,English,4,35,laptop,1,Bob,50,round,50,0.0
A7FL0UDBGPAO0,F,English,4,35,laptop,1,Bob,51,sharp,50,0.0
A7FL0UDBGPAO0,F,English,4,35,laptop,1,Bob,500,round,500,0.190476190476
A7FL0UDBGPAO0,F,English,4,35,laptop,1,Bob,501,sharp,500,0.190476190476
A7FL0UDBGPAO0,F,English,4,35,laptop,1,Bob,1000,round,1000,0.17619047619
A7FL0UDBGPAO0,F,English,4,35,laptop,1,Bob,1001,sharp,1000,0.17619047619
A7FL0UDBGPAO0,F,English,4,35,laptop,1,Bob,5000,round,5000,0.114285714286
A7FL0UDBGPAO0,F,English,4,35,laptop,1,Bob,5001,sharp,5000,0.114285714286
A7FL0UDBGPAO0,F,English,4,35,laptop,1,Bob,10000,round,10000,0.0190476190476
A7FL0UDBGPAO0,F,English,4,35,laptop,1,Bob,10001,sharp,10000,0.0190476190476
A7FL0UDBGPAO0,F,English,4,35,watch,2,Calvin,50,round,50,0.186666666667
A7FL0UDBGPAO0,F,English,4,35,watch,2,Calvin,51,sharp,50,0.186666666667
A7FL0UDBGPAO0,F,English,4,35,watch,2,Calvin,500,round,500,0.173333333333
A7FL0UDBGPAO0,F,English,4,35,watch,2,Calvin,501,sharp,500,0.173333333333
A7FL0UDBGPAO0,F,English,4,35,watch,2,Calvin,1000,round,1000,0.1
A7FL0UDBGPAO0,F,English,4,35,watch,2,Calvin,1001,sharp,1000,0.0933333333333
A7FL0UDBGPAO0,F,English,4,35,watch,2,Calvin,5000,round,5000,0.0466666666667
A7FL0UDBGPAO0,F,English,4,35,watch,2,Calvin,5001,sharp,5000,0.04
A7FL0UDBGPAO0,F,English,4,35,watch,2,Calvin,10000,round,10000,0.0
A7FL0UDBGPAO0,F,English,4,35,watch,2,Calvin,10001,sharp,10000,0.0
A7FL0UDBGPAO0,F,English,4,35,electric kettle,3,Alex,50,round,50,0.43661971831
A7FL0UDBGPAO0,F,English,4,35,electric kettle,3,Alex,51,sharp,50,0.43661971831
A7FL0UDBGPAO0,F,English,4,35,electric kettle,3,Alex,500,round,500,0.056338028169
A7FL0UDBGPAO0,F,English,4,35,electric kettle,3,Alex,501,sharp,500,0.0704225352113
A7FL0UDBGPAO0,F,English,4,35,electric kettle,3,Alex,1000,round,1000,0.0
A7FL0UDBGPAO0,F,English,4,35,electric kettle,3,Alex,1001,sharp,1000,0.0
A7FL0UDBGPAO0,F,English,4,35,electric kettle,3,Alex,5000,round,5000,0.0
A7FL0UDBGPAO0,F,English,4,35,electric kettle,3,Alex,5001,sharp,5000,0.0
A7FL0UDBGPAO0,F,English,4,35,electric kettle,3,Alex,10000,round,10000,0.0
A7FL0UDBGPAO0,F,English,4,35,electric kettle,3,Alex,10001,sharp,10000,0.0
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,50,round,50,0.154285714286
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,51,sharp,50,0.165714285714
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,500,round,500,0.114285714286
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,501,sharp,500,0.114285714286
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,1000,round,1000,0.08
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,1001,sharp,1000,0.08
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,5000,round,5000,0.0857142857143
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,5001,sharp,5000,0.0857142857143
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,10000,round,10000,0.0457142857143
A23MB6ZZ9X05P9,F,english,8,35,watch,1,Alex,10001,sharp,10000,0.0742857142857
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,50,round,50,0.232558139535
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,51,sharp,50,0.232558139535
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,500,round,500,0.104651162791
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,501,sharp,500,0.116279069767
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,1000,round,1000,0.0697674418605
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,1001,sharp,1000,0.0581395348837
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,5000,round,5000,0.0581395348837
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,5001,sharp,5000,0.046511627907
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,10000,round,10000,0.046511627907
A23MB6ZZ9X05P9,F,english,8,35,electric kettle,2,Bob,10001,sharp,10000,0.0348837209302
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,50,round,50,0.0253164556962
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,51,sharp,50,0.0253164556962
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,500,round,500,0.151898734177
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,501,sharp,500,0.139240506329
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,1000,round,1000,0.240506329114
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,1001,sharp,1000,0.23417721519
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,5000,round,5000,0.0632911392405
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,5001,sharp,5000,0.0632911392405
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,10000,round,10000,0.0253164556962
A23MB6ZZ9X05P9,F,english,8,35,laptop,3,Calvin,10001,sharp,10000,0.0316455696203
